tgt,src
"[13, 102, 214, 92, 6]","[106, 73, 63, 99, 86]"
"[7, 80, 221, 91, 9]","[98, 92, 38, 82, 98]"
"[204, 149, 44, 11, 5]","[47, 73, 82, 110, 101]"
"[240, 157, 45, 4, 2]","[53, 72, 96, 110, 117]"
"[222, 173, 39, 9, 4]","[62, 67, 94, 110, 114]"
"[82, 75, 83, 83, 98]","[86, 75, 93, 87, 80]"
"[92, 77, 79, 76, 79]","[80, 80, 90, 80, 73]"
"[211, 172, 44, 7, 5]","[45, 69, 97, 100, 128]"
"[215, 165, 39, 9, 9]","[63, 67, 90, 108, 109]"
"[184, 174, 56, 15, 5]","[65, 52, 89, 121, 107]"
"[187, 165, 42, 14, 5]","[51, 73, 95, 101, 93]"
"[81, 92, 98, 85, 80]","[96, 102, 62, 79, 97]"
"[213, 169, 46, 9, 1]","[54, 70, 96, 111, 107]"
"[9, 110, 210, 108, 12]","[107, 80, 58, 84, 120]"
"[221, 171, 36, 8, 2]","[50, 71, 95, 89, 133]"
"[223, 164, 46, 11, 1]","[52, 68, 101, 97, 127]"
"[79, 85, 83, 84, 87]","[75, 70, 93, 80, 100]"
"[98, 89, 80, 83, 83]","[82, 80, 85, 105, 81]"
"[188, 176, 46, 24, 5]","[65, 73, 114, 95, 92]"
"[206, 156, 44, 12, 2]","[60, 71, 75, 110, 104]"
"[201, 167, 39, 12, 4]","[55, 67, 97, 95, 109]"
"[71, 83, 78, 76, 96]","[82, 84, 66, 93, 79]"
"[105, 96, 82, 82, 83]","[87, 88, 88, 88, 97]"
"[96, 86, 78, 88, 90]","[91, 96, 85, 80, 86]"
"[18, 105, 212, 74, 16]","[109, 83, 45, 78, 110]"
"[78, 77, 79, 89, 85]","[77, 77, 82, 80, 92]"
"[84, 92, 89, 71, 87]","[98, 88, 78, 68, 91]"
"[202, 150, 52, 11, 3]","[54, 71, 96, 96, 101]"
"[196, 170, 41, 10, 5]","[57, 77, 81, 112, 95]"
"[219, 150, 35, 4, 7]","[44, 66, 89, 117, 99]"
"[9, 92, 221, 86, 9]","[89, 88, 59, 74, 107]"
"[200, 178, 48, 10, 5]","[60, 66, 106, 112, 97]"
"[75, 76, 89, 73, 89]","[73, 80, 71, 98, 80]"
"[216, 163, 34, 4, 5]","[45, 70, 93, 112, 102]"
"[195, 174, 40, 13, 6]","[73, 64, 101, 86, 104]"
"[194, 156, 49, 11, 6]","[52, 69, 96, 102, 97]"
"[12, 89, 209, 110, 10]","[111, 100, 46, 78, 95]"
"[210, 138, 47, 11, 2]","[50, 59, 98, 100, 101]"
"[210, 151, 30, 15, 2]","[52, 60, 93, 102, 101]"
"[88, 81, 83, 78, 72]","[86, 66, 78, 87, 85]"
"[100, 76, 80, 74, 91]","[85, 83, 77, 86, 90]"
"[12, 98, 220, 95, 6]","[101, 91, 50, 84, 105]"
"[205, 182, 47, 13, 3]","[62, 72, 107, 105, 104]"
"[21, 99, 211, 101, 16]","[116, 75, 54, 96, 107]"
"[85, 90, 86, 87, 88]","[64, 101, 84, 96, 91]"
"[207, 177, 43, 17, 1]","[61, 72, 111, 89, 112]"
"[197, 181, 33, 11, 9]","[68, 49, 87, 126, 101]"
"[199, 172, 48, 12, 7]","[54, 68, 87, 118, 111]"
"[95, 80, 86, 88, 93]","[90, 94, 88, 89, 81]"
"[203, 157, 43, 16, 7]","[65, 79, 73, 93, 116]"
"[89, 69, 77, 88, 83]","[81, 79, 79, 86, 81]"
"[219, 169, 46, 10, 2]","[57, 81, 98, 119, 91]"
"[19, 69, 208, 100, 16]","[108, 79, 47, 90, 88]"
"[15, 96, 192, 105, 10]","[100, 91, 55, 76, 96]"
"[205, 151, 41, 11, 0]","[54, 52, 101, 95, 106]"
"[11, 94, 206, 108, 10]","[115, 85, 44, 77, 108]"
"[79, 74, 87, 102, 78]","[83, 93, 79, 83, 82]"
"[12, 103, 215, 91, 16]","[106, 75, 63, 84, 109]"
"[11, 103, 215, 89, 5]","[84, 77, 58, 76, 128]"
"[10, 101, 206, 102, 11]","[101, 69, 63, 87, 110]"
"[202, 159, 44, 6, 5]","[57, 53, 94, 110, 102]"
"[75, 89, 88, 94, 79]","[76, 79, 80, 97, 93]"
"[205, 141, 42, 9, 5]","[48, 59, 94, 85, 116]"
"[4, 97, 202, 96, 7]","[104, 87, 56, 77, 82]"
"[12, 90, 200, 95, 20]","[99, 80, 62, 77, 99]"
"[7, 111, 212, 89, 9]","[106, 82, 58, 82, 100]"
"[92, 64, 106, 82, 100]","[76, 98, 78, 92, 100]"
"[73, 94, 74, 93, 76]","[80, 76, 91, 70, 93]"
"[63, 91, 73, 85, 93]","[79, 69, 97, 77, 83]"
"[194, 145, 50, 12, 7]","[53, 56, 102, 100, 97]"
"[196, 178, 42, 16, 4]","[64, 62, 98, 109, 103]"
"[15, 98, 200, 94, 11]","[99, 67, 58, 92, 102]"
"[100, 87, 82, 82, 92]","[78, 103, 82, 90, 90]"
"[9, 92, 227, 79, 3]","[89, 86, 45, 81, 109]"
"[196, 161, 42, 10, 2]","[51, 63, 104, 93, 100]"
"[215, 139, 43, 5, 2]","[44, 69, 92, 107, 92]"
"[91, 84, 64, 90, 71]","[72, 75, 94, 71, 88]"
"[14, 96, 207, 108, 14]","[105, 80, 58, 79, 117]"
"[189, 156, 51, 5, 2]","[51, 53, 87, 100, 112]"
"[71, 86, 97, 78, 76]","[90, 81, 66, 98, 73]"
"[12, 90, 206, 92, 10]","[102, 71, 57, 90, 90]"
"[86, 96, 72, 82, 88]","[84, 76, 85, 89, 90]"
"[210, 158, 44, 9, 4]","[60, 73, 84, 102, 106]"
"[217, 155, 51, 13, 0]","[55, 66, 105, 113, 97]"
"[199, 157, 44, 9, 10]","[55, 60, 102, 100, 102]"
"[97, 77, 82, 97, 85]","[95, 84, 70, 97, 92]"
"[210, 155, 44, 8, 9]","[60, 58, 96, 103, 109]"
"[12, 95, 215, 106, 8]","[107, 70, 60, 88, 111]"
"[80, 83, 78, 106, 82]","[99, 82, 84, 84, 80]"
"[192, 181, 35, 5, 4]","[53, 54, 91, 110, 109]"
"[5, 72, 229, 97, 3]","[106, 76, 41, 89, 94]"
"[216, 158, 45, 17, 4]","[61, 65, 99, 121, 94]"
"[22, 103, 187, 84, 7]","[80, 67, 61, 80, 115]"
"[216, 165, 29, 6, 4]","[52, 64, 97, 111, 96]"
"[87, 75, 91, 90, 93]","[81, 95, 81, 95, 84]"
"[12, 106, 211, 102, 9]","[103, 80, 60, 90, 107]"
"[201, 161, 32, 11, 5]","[57, 64, 101, 97, 91]"
"[10, 70, 206, 110, 14]","[97, 81, 46, 76, 110]"
"[205, 153, 37, 12, 6]","[52, 63, 101, 96, 101]"
"[69, 91, 92, 82, 76]","[82, 83, 77, 89, 79]"
"[90, 90, 78, 89, 85]","[70, 90, 93, 87, 92]"
"[85, 94, 69, 81, 74]","[74, 72, 87, 78, 92]"
"[87, 92, 82, 80, 107]","[92, 89, 88, 95, 84]"
"[12, 104, 220, 111, 3]","[114, 91, 62, 79, 104]"
"[13, 106, 212, 101, 13]","[108, 91, 64, 74, 108]"
"[210, 156, 41, 11, 5]","[44, 73, 88, 118, 100]"
"[210, 159, 44, 6, 3]","[55, 80, 97, 85, 105]"
"[107, 76, 88, 83, 95]","[80, 113, 90, 87, 79]"
"[11, 100, 192, 97, 11]","[94, 68, 67, 77, 105]"
"[93, 105, 80, 91, 81]","[90, 96, 88, 94, 82]"
"[85, 82, 88, 86, 83]","[94, 86, 86, 80, 78]"
"[89, 78, 84, 88, 77]","[92, 73, 82, 84, 85]"
"[234, 153, 50, 12, 1]","[59, 68, 106, 111, 106]"
"[11, 91, 186, 108, 17]","[111, 77, 63, 78, 84]"
"[9, 93, 222, 90, 17]","[92, 82, 54, 97, 106]"
"[215, 177, 37, 16, 4]","[58, 67, 103, 103, 118]"
"[85, 92, 81, 81, 93]","[85, 75, 110, 86, 76]"
"[14, 95, 187, 101, 18]","[118, 78, 50, 80, 89]"
"[204, 170, 50, 14, 10]","[55, 68, 102, 118, 105]"
"[12, 86, 205, 110, 6]","[99, 89, 47, 75, 109]"
"[10, 110, 200, 87, 14]","[104, 65, 66, 73, 113]"
"[96, 85, 87, 80, 74]","[90, 75, 93, 82, 82]"
"[198, 140, 48, 15, 6]","[52, 68, 96, 95, 96]"
"[6, 112, 239, 83, 3]","[99, 75, 59, 91, 119]"
"[79, 80, 90, 67, 97]","[88, 82, 81, 84, 78]"
"[205, 143, 43, 16, 1]","[56, 70, 83, 92, 107]"
"[221, 149, 42, 13, 4]","[48, 65, 110, 110, 96]"
"[197, 163, 45, 17, 6]","[59, 73, 91, 101, 104]"
"[199, 141, 40, 16, 6]","[52, 70, 79, 94, 107]"
"[226, 159, 45, 9, 1]","[62, 61, 96, 103, 118]"
"[8, 82, 230, 96, 7]","[110, 90, 54, 81, 88]"
"[13, 104, 219, 96, 13]","[106, 83, 60, 72, 124]"
"[206, 157, 62, 8, 5]","[59, 72, 75, 114, 118]"
"[6, 95, 206, 85, 14]","[83, 93, 57, 89, 84]"
"[11, 106, 195, 91, 20]","[112, 84, 59, 72, 96]"
"[7, 93, 237, 94, 12]","[117, 92, 39, 88, 107]"
"[200, 159, 47, 6, 3]","[49, 60, 82, 98, 126]"
"[197, 153, 44, 12, 1]","[45, 68, 75, 114, 105]"
"[187, 156, 40, 14, 7]","[41, 70, 91, 110, 92]"
"[183, 165, 46, 17, 5]","[41, 56, 111, 95, 113]"
"[203, 135, 48, 12, 4]","[40, 71, 102, 104, 85]"
"[198, 162, 51, 8, 2]","[57, 73, 85, 117, 89]"
"[100, 86, 86, 82, 95]","[92, 87, 87, 104, 79]"
"[92, 91, 106, 90, 69]","[80, 88, 92, 92, 96]"
"[222, 167, 29, 10, 2]","[48, 71, 103, 99, 109]"
"[17, 87, 190, 96, 12]","[100, 68, 45, 85, 104]"
"[12, 87, 208, 94, 10]","[102, 87, 55, 81, 86]"
"[83, 81, 81, 86, 94]","[73, 94, 90, 86, 82]"
"[9, 108, 218, 96, 12]","[114, 94, 45, 81, 109]"
"[77, 89, 86, 82, 68]","[86, 73, 84, 78, 81]"
"[88, 96, 78, 83, 86]","[72, 83, 82, 110, 84]"
"[9, 113, 214, 101, 9]","[116, 96, 59, 85, 90]"
"[80, 81, 91, 88, 84]","[81, 91, 76, 78, 98]"
"[88, 108, 89, 82, 81]","[83, 86, 79, 95, 105]"
"[94, 90, 98, 87, 76]","[87, 81, 92, 90, 95]"
"[237, 158, 43, 10, 2]","[58, 78, 105, 108, 101]"
"[89, 73, 84, 90, 80]","[80, 84, 84, 81, 87]"
"[203, 144, 41, 11, 3]","[43, 64, 81, 102, 112]"
"[8, 107, 220, 96, 8]","[108, 77, 58, 79, 117]"
"[11, 86, 207, 98, 8]","[95, 93, 52, 87, 83]"
"[18, 108, 200, 89, 14]","[104, 76, 49, 90, 110]"
"[225, 161, 31, 6, 2]","[53, 66, 81, 106, 119]"
"[85, 90, 67, 80, 84]","[88, 71, 77, 82, 88]"
"[12, 88, 199, 95, 8]","[86, 84, 44, 79, 109]"
"[9, 109, 218, 89, 7]","[109, 86, 48, 84, 105]"
"[184, 172, 49, 12, 6]","[49, 55, 109, 113, 97]"
"[5, 100, 237, 89, 9]","[124, 76, 53, 80, 107]"
"[7, 106, 205, 98, 5]","[102, 85, 52, 80, 102]"
"[7, 104, 201, 91, 9]","[101, 85, 50, 70, 106]"
"[98, 72, 89, 67, 95]","[101, 81, 76, 96, 67]"
"[246, 156, 37, 8, 2]","[52, 82, 107, 96, 112]"
"[83, 82, 75, 83, 88]","[92, 75, 79, 85, 80]"
"[78, 75, 100, 91, 86]","[89, 80, 89, 79, 93]"
"[71, 89, 73, 89, 95]","[74, 101, 68, 87, 87]"
"[11, 87, 208, 107, 9]","[109, 68, 56, 88, 101]"
"[6, 108, 206, 92, 16]","[104, 74, 58, 81, 111]"
"[91, 83, 92, 81, 89]","[79, 89, 82, 101, 85]"
"[85, 91, 67, 67, 99]","[94, 72, 82, 78, 83]"
"[8, 101, 197, 94, 6]","[112, 66, 45, 80, 103]"
"[84, 91, 96, 78, 85]","[91, 87, 86, 88, 82]"
"[7, 109, 209, 101, 7]","[103, 88, 59, 72, 111]"
"[199, 160, 51, 13, 4]","[56, 62, 90, 100, 119]"
"[10, 98, 214, 84, 5]","[113, 67, 46, 83, 102]"
"[205, 164, 42, 8, 3]","[48, 70, 89, 108, 107]"
"[182, 160, 47, 13, 11]","[47, 65, 91, 101, 109]"
"[9, 77, 231, 102, 13]","[97, 84, 64, 74, 113]"
"[95, 77, 78, 75, 75]","[46, 100, 73, 92, 89]"
"[85, 94, 84, 94, 91]","[88, 87, 95, 89, 89]"
"[90, 77, 71, 88, 82]","[80, 76, 75, 86, 91]"
"[217, 164, 48, 11, 3]","[45, 64, 106, 118, 110]"
"[209, 169, 45, 13, 3]","[53, 67, 99, 106, 114]"
"[9, 96, 226, 97, 11]","[108, 85, 50, 89, 107]"
"[6, 117, 226, 93, 8]","[116, 87, 59, 79, 109]"
"[88, 93, 93, 77, 92]","[87, 89, 92, 91, 84]"
"[84, 74, 82, 92, 102]","[85, 82, 92, 89, 86]"
"[209, 153, 49, 18, 9]","[56, 76, 105, 93, 108]"
"[13, 82, 210, 90, 7]","[89, 84, 46, 75, 108]"
"[7, 93, 216, 96, 5]","[91, 78, 56, 80, 112]"
"[8, 103, 198, 104, 10]","[105, 79, 65, 71, 103]"
"[188, 182, 42, 6, 1]","[49, 68, 86, 107, 109]"
"[213, 164, 41, 13, 1]","[60, 62, 98, 113, 99]"
"[92, 86, 76, 89, 90]","[93, 88, 87, 83, 82]"
"[205, 159, 34, 9, 2]","[55, 64, 82, 100, 108]"
"[104, 88, 78, 91, 77]","[88, 76, 94, 94, 86]"
"[98, 93, 80, 75, 99]","[88, 87, 90, 101, 79]"
"[81, 84, 78, 83, 74]","[89, 88, 67, 80, 76]"
"[173, 171, 52, 12, 3]","[74, 62, 94, 92, 89]"
"[199, 185, 51, 10, 5]","[72, 63, 105, 111, 99]"
"[87, 86, 75, 85, 89]","[99, 79, 77, 83, 84]"
"[178, 165, 43, 13, 5]","[52, 53, 84, 105, 110]"
"[12, 109, 179, 101, 17]","[101, 77, 62, 78, 100]"
"[13, 80, 197, 107, 5]","[95, 86, 45, 73, 103]"
"[97, 82, 76, 77, 86]","[75, 84, 75, 90, 94]"
"[7, 97, 198, 95, 11]","[92, 81, 52, 88, 95]"
"[12, 90, 224, 97, 8]","[119, 87, 46, 94, 85]"
"[11, 81, 221, 104, 7]","[97, 76, 53, 83, 115]"
"[217, 161, 47, 10, 2]","[50, 67, 108, 98, 114]"
"[233, 164, 35, 8, 5]","[54, 68, 100, 108, 115]"
"[229, 153, 50, 11, 6]","[54, 81, 104, 114, 96]"
"[89, 76, 93, 98, 84]","[83, 88, 90, 85, 94]"
"[202, 169, 52, 4, 3]","[59, 66, 98, 112, 95]"
"[210, 151, 29, 12, 3]","[50, 73, 86, 99, 97]"
"[99, 75, 97, 107, 67]","[79, 98, 83, 95, 90]"
"[85, 86, 80, 93, 72]","[79, 78, 76, 103, 80]"
"[77, 80, 82, 94, 72]","[87, 86, 72, 81, 79]"
"[95, 78, 96, 85, 85]","[97, 94, 78, 92, 78]"
"[80, 96, 101, 90, 83]","[91, 95, 84, 87, 93]"
"[207, 164, 46, 16, 2]","[52, 57, 92, 119, 115]"
"[12, 97, 186, 94, 11]","[93, 88, 57, 72, 90]"
"[92, 88, 86, 98, 82]","[86, 104, 93, 83, 80]"
"[202, 150, 39, 8, 3]","[46, 64, 109, 85, 98]"
"[186, 174, 36, 11, 1]","[43, 64, 107, 89, 105]"
"[204, 151, 48, 6, 4]","[62, 77, 97, 84, 93]"
"[11, 92, 209, 101, 10]","[110, 94, 58, 62, 99]"
"[220, 153, 49, 16, 5]","[50, 75, 100, 101, 117]"
"[7, 96, 229, 92, 12]","[108, 85, 47, 88, 108]"
"[96, 77, 86, 103, 80]","[81, 93, 90, 91, 87]"
"[212, 158, 34, 10, 3]","[56, 60, 92, 102, 107]"
"[210, 155, 47, 7, 4]","[57, 70, 97, 97, 102]"
"[82, 90, 89, 78, 80]","[84, 82, 90, 80, 83]"
"[65, 82, 88, 99, 87]","[100, 88, 84, 60, 89]"
"[82, 84, 71, 81, 85]","[84, 71, 82, 86, 80]"
"[90, 81, 88, 80, 78]","[72, 106, 88, 72, 79]"
"[4, 98, 221, 87, 13]","[107, 72, 56, 86, 102]"
"[220, 137, 38, 11, 3]","[43, 72, 87, 105, 102]"
"[9, 109, 218, 107, 7]","[108, 95, 67, 76, 104]"
"[78, 72, 90, 82, 86]","[85, 79, 75, 69, 100]"
"[229, 141, 38, 5, 2]","[40, 71, 86, 110, 108]"
"[218, 160, 41, 14, 6]","[59, 51, 111, 115, 103]"
"[67, 87, 89, 89, 73]","[77, 81, 76, 82, 89]"
"[186, 167, 50, 9, 9]","[45, 69, 95, 110, 102]"
"[90, 102, 93, 78, 77]","[100, 86, 84, 84, 86]"
"[82, 108, 91, 84, 84]","[101, 84, 90, 88, 86]"
"[177, 155, 54, 17, 3]","[59, 61, 81, 109, 96]"
"[215, 161, 35, 18, 2]","[55, 66, 106, 106, 98]"
"[210, 147, 41, 8, 1]","[70, 62, 96, 88, 91]"
"[221, 160, 40, 9, 10]","[48, 64, 100, 103, 125]"
"[79, 70, 90, 79, 95]","[79, 103, 75, 72, 84]"
"[87, 93, 84, 84, 95]","[86, 79, 112, 86, 80]"
"[74, 110, 83, 83, 85]","[88, 79, 93, 88, 87]"
"[89, 93, 90, 88, 78]","[80, 78, 96, 83, 101]"
"[84, 72, 79, 85, 85]","[79, 87, 85, 88, 66]"
"[6, 88, 212, 116, 10]","[111, 78, 47, 67, 129]"
"[83, 78, 95, 88, 75]","[79, 85, 79, 91, 85]"
"[79, 90, 74, 98, 95]","[92, 96, 94, 73, 81]"
"[8, 95, 253, 78, 5]","[107, 73, 53, 86, 120]"
"[213, 165, 44, 11, 4]","[64, 77, 94, 85, 117]"
"[10, 100, 204, 98, 7]","[120, 73, 47, 76, 103]"
"[87, 72, 82, 82, 77]","[81, 78, 73, 75, 93]"
"[70, 87, 93, 82, 81]","[88, 87, 78, 87, 73]"
"[222, 168, 43, 13, 4]","[58, 77, 108, 123, 84]"
"[187, 178, 53, 13, 3]","[67, 68, 95, 122, 82]"
"[209, 165, 36, 8, 3]","[59, 57, 112, 102, 91]"
"[211, 174, 37, 15, 3]","[59, 66, 97, 118, 100]"
"[72, 79, 87, 89, 95]","[88, 83, 87, 88, 76]"
"[12, 84, 199, 116, 7]","[103, 78, 58, 75, 104]"
"[9, 92, 205, 101, 10]","[103, 89, 60, 87, 78]"
"[9, 108, 207, 106, 7]","[101, 85, 50, 73, 128]"
"[217, 171, 38, 15, 3]","[55, 69, 105, 119, 96]"
"[90, 79, 94, 76, 81]","[76, 97, 81, 89, 77]"
"[8, 104, 204, 123, 11]","[110, 93, 65, 84, 98]"
"[89, 80, 98, 70, 88]","[73, 90, 77, 100, 85]"
"[2, 91, 245, 82, 15]","[101, 89, 45, 89, 111]"
"[8, 88, 210, 89, 7]","[93, 88, 50, 80, 91]"
"[15, 90, 208, 88, 9]","[86, 69, 58, 87, 110]"
"[197, 148, 45, 9, 4]","[57, 64, 82, 97, 103]"
"[16, 105, 222, 92, 13]","[121, 74, 54, 95, 104]"
"[94, 76, 72, 95, 86]","[100, 79, 88, 67, 89]"
"[97, 82, 81, 90, 86]","[80, 91, 80, 96, 89]"
"[211, 156, 44, 15, 5]","[47, 66, 98, 111, 109]"
"[8, 99, 222, 84, 9]","[93, 75, 46, 92, 116]"
"[221, 162, 44, 11, 4]","[56, 64, 100, 98, 124]"
"[203, 172, 51, 12, 1]","[76, 49, 91, 124, 99]"
"[89, 91, 86, 84, 70]","[99, 81, 76, 72, 92]"
"[91, 90, 83, 88, 82]","[92, 86, 88, 89, 79]"
"[201, 174, 45, 12, 3]","[45, 58, 105, 116, 111]"
"[222, 154, 33, 11, 4]","[55, 81, 84, 106, 98]"
"[79, 72, 94, 86, 69]","[88, 88, 75, 76, 73]"
"[80, 83, 82, 88, 85]","[87, 104, 68, 85, 74]"
"[11, 105, 232, 83, 7]","[111, 91, 47, 85, 104]"
"[99, 80, 81, 81, 83]","[84, 84, 97, 76, 83]"
"[20, 103, 191, 94, 10]","[101, 78, 58, 90, 91]"
"[71, 95, 100, 83, 82]","[93, 95, 78, 81, 84]"
"[227, 161, 38, 13, 5]","[65, 62, 89, 108, 120]"
"[65, 80, 81, 84, 90]","[85, 81, 80, 94, 60]"
"[75, 82, 88, 81, 99]","[81, 86, 79, 97, 82]"
"[213, 171, 40, 7, 4]","[44, 53, 99, 119, 120]"
"[74, 65, 98, 90, 81]","[88, 89, 68, 80, 83]"
"[202, 175, 44, 8, 9]","[65, 72, 104, 95, 102]"
"[188, 171, 42, 13, 6]","[52, 69, 98, 104, 97]"
"[181, 156, 42, 18, 4]","[56, 67, 96, 91, 91]"
"[202, 166, 36, 11, 3]","[54, 69, 87, 105, 103]"
"[193, 167, 53, 8, 3]","[57, 63, 105, 96, 103]"
"[74, 76, 91, 89, 87]","[102, 91, 75, 85, 64]"
"[9, 82, 217, 93, 6]","[102, 61, 53, 76, 115]"
"[9, 85, 213, 105, 4]","[100, 70, 55, 95, 96]"
"[89, 87, 92, 97, 79]","[117, 91, 77, 72, 87]"
"[210, 146, 37, 6, 3]","[45, 65, 79, 118, 95]"
"[11, 92, 190, 101, 9]","[111, 73, 46, 76, 97]"
"[73, 95, 82, 81, 87]","[70, 85, 85, 81, 97]"
"[204, 146, 34, 15, 4]","[49, 56, 82, 104, 112]"
"[88, 78, 95, 86, 96]","[86, 96, 83, 83, 95]"
"[85, 97, 88, 84, 86]","[91, 85, 93, 73, 98]"
"[12, 89, 229, 78, 6]","[98, 76, 35, 95, 110]"
"[197, 156, 45, 6, 4]","[53, 64, 87, 98, 106]"
"[8, 96, 215, 97, 6]","[102, 79, 48, 81, 112]"
"[84, 93, 89, 80, 81]","[79, 75, 96, 91, 86]"
"[201, 144, 45, 14, 9]","[62, 69, 81, 95, 106]"
"[81, 87, 101, 74, 82]","[94, 79, 80, 89, 83]"
"[191, 154, 40, 13, 3]","[55, 71, 100, 81, 94]"
"[79, 91, 87, 94, 84]","[101, 87, 81, 84, 82]"
"[76, 90, 96, 77, 104]","[94, 92, 85, 89, 83]"
"[6, 96, 201, 102, 4]","[88, 82, 50, 94, 95]"
"[78, 93, 81, 89, 68]","[85, 82, 81, 83, 78]"
"[4, 88, 215, 91, 7]","[95, 85, 49, 74, 102]"
"[91, 79, 81, 94, 80]","[93, 88, 74, 73, 97]"
"[209, 139, 48, 9, 6]","[49, 61, 95, 109, 97]"
"[11, 88, 215, 105, 8]","[122, 78, 44, 74, 109]"
"[202, 176, 47, 12, 0]","[59, 62, 104, 106, 106]"
"[207, 144, 46, 7, 7]","[49, 72, 82, 105, 103]"
"[73, 78, 91, 86, 91]","[97, 73, 83, 85, 81]"
"[7, 95, 230, 105, 6]","[117, 95, 55, 86, 90]"
"[10, 95, 195, 115, 7]","[95, 96, 60, 64, 107]"
"[87, 81, 89, 94, 80]","[92, 99, 94, 69, 77]"
"[11, 106, 224, 93, 13]","[111, 90, 52, 77, 117]"
"[15, 99, 207, 77, 8]","[108, 74, 40, 86, 98]"
"[8, 79, 209, 99, 6]","[95, 79, 40, 83, 104]"
"[195, 156, 36, 10, 4]","[63, 68, 84, 97, 89]"
"[5, 88, 224, 86, 16]","[102, 92, 46, 69, 110]"
"[189, 152, 50, 8, 3]","[53, 73, 80, 97, 99]"
"[12, 86, 198, 99, 15]","[82, 94, 54, 89, 91]"
"[192, 182, 45, 7, 3]","[60, 59, 90, 104, 116]"
"[218, 152, 38, 11, 4]","[51, 65, 100, 99, 108]"
"[15, 106, 194, 102, 14]","[93, 86, 63, 72, 117]"
"[202, 167, 47, 9, 2]","[50, 73, 92, 113, 99]"
"[185, 174, 44, 7, 5]","[57, 55, 85, 108, 110]"
"[199, 154, 46, 12, 5]","[56, 55, 90, 123, 92]"
"[176, 168, 48, 20, 9]","[56, 69, 96, 105, 95]"
"[207, 166, 48, 8, 3]","[68, 74, 102, 89, 99]"
"[236, 146, 36, 11, 5]","[42, 65, 109, 111, 107]"
"[83, 82, 87, 88, 69]","[79, 81, 82, 80, 87]"
"[197, 161, 37, 17, 4]","[51, 58, 100, 113, 94]"
"[86, 78, 80, 86, 88]","[91, 89, 76, 91, 71]"
"[10, 101, 224, 71, 10]","[103, 82, 50, 82, 99]"
"[191, 184, 43, 11, 4]","[58, 58, 86, 118, 113]"
"[7, 112, 195, 75, 12]","[98, 68, 48, 83, 104]"
"[16, 91, 209, 89, 15]","[99, 92, 47, 94, 88]"
"[11, 115, 210, 98, 10]","[119, 87, 46, 84, 108]"
"[82, 90, 92, 83, 93]","[96, 79, 91, 87, 87]"
"[85, 82, 110, 80, 92]","[96, 85, 87, 96, 85]"
"[80, 85, 90, 79, 80]","[76, 93, 62, 105, 78]"
"[9, 97, 232, 81, 5]","[103, 90, 50, 84, 97]"
"[84, 75, 90, 76, 99]","[73, 89, 85, 96, 81]"
"[85, 83, 75, 83, 92]","[72, 94, 92, 87, 73]"
"[97, 88, 86, 95, 83]","[95, 100, 87, 82, 85]"
"[187, 148, 59, 9, 3]","[69, 59, 76, 104, 98]"
"[13, 107, 235, 86, 7]","[110, 90, 62, 81, 105]"
"[85, 84, 78, 75, 85]","[79, 66, 89, 91, 82]"
"[209, 148, 39, 10, 5]","[58, 58, 88, 113, 94]"
"[193, 162, 40, 9, 2]","[42, 60, 98, 104, 102]"
"[84, 70, 87, 84, 80]","[85, 89, 59, 86, 86]"
"[198, 184, 36, 10, 2]","[54, 47, 112, 103, 114]"
"[205, 151, 44, 4, 6]","[58, 66, 94, 101, 91]"
"[10, 103, 208, 81, 4]","[101, 81, 56, 77, 91]"
"[198, 144, 53, 8, 3]","[52, 70, 103, 88, 93]"
"[197, 172, 55, 15, 8]","[72, 71, 101, 111, 92]"
"[75, 86, 83, 74, 85]","[79, 79, 93, 75, 77]"
"[94, 98, 70, 88, 84]","[88, 71, 95, 90, 90]"
"[11, 108, 209, 103, 12]","[105, 87, 56, 95, 100]"
"[100, 87, 83, 97, 81]","[80, 85, 88, 88, 107]"
"[7, 99, 223, 108, 10]","[99, 93, 57, 95, 103]"
"[205, 149, 44, 10, 3]","[57, 68, 97, 101, 88]"
"[212, 170, 41, 6, 4]","[64, 72, 94, 104, 99]"
"[80, 97, 81, 82, 85]","[81, 81, 87, 83, 93]"
"[7, 73, 222, 113, 8]","[114, 102, 53, 62, 92]"
"[91, 81, 72, 88, 99]","[77, 92, 95, 90, 77]"
"[82, 85, 86, 91, 89]","[80, 94, 78, 86, 95]"
"[90, 107, 92, 84, 76]","[92, 97, 86, 87, 87]"
"[9, 96, 219, 73, 4]","[104, 60, 46, 83, 108]"
"[199, 133, 46, 14, 9]","[54, 65, 85, 96, 101]"
"[88, 85, 102, 83, 73]","[101, 80, 75, 89, 86]"
"[239, 136, 49, 8, 7]","[53, 79, 100, 89, 118]"
"[206, 150, 38, 11, 2]","[56, 67, 99, 95, 90]"
"[6, 93, 243, 95, 6]","[117, 89, 49, 83, 105]"
"[83, 75, 85, 78, 93]","[84, 101, 83, 69, 77]"
"[11, 128, 162, 95, 13]","[92, 72, 72, 71, 102]"
"[195, 155, 41, 7, 9]","[60, 61, 93, 113, 80]"
"[8, 91, 218, 93, 10]","[100, 82, 55, 82, 101]"
"[195, 167, 52, 11, 5]","[55, 56, 99, 102, 118]"
"[205, 136, 47, 16, 4]","[47, 62, 98, 96, 105]"
"[208, 167, 42, 12, 4]","[50, 70, 92, 99, 122]"
