tgt,src
"[3, 86, 225, 99, 3]","[99, 78, 52, 85, 102]"
"[196, 171, 60, 13, 3]","[67, 66, 82, 106, 122]"
"[211, 145, 37, 6, 4]","[43, 63, 98, 99, 100]"
"[196, 149, 48, 12, 1]","[59, 65, 82, 95, 105]"
"[203, 164, 43, 10, 6]","[53, 59, 106, 99, 109]"
"[210, 163, 54, 15, 3]","[62, 73, 100, 112, 98]"
"[218, 178, 37, 10, 6]","[61, 54, 88, 131, 115]"
"[11, 96, 200, 91, 12]","[111, 69, 53, 75, 102]"
"[10, 92, 204, 100, 10]","[91, 95, 40, 84, 106]"
"[228, 175, 35, 9, 1]","[48, 73, 97, 108, 122]"
"[6, 108, 223, 91, 7]","[97, 79, 54, 92, 113]"
"[11, 100, 208, 92, 6]","[87, 85, 52, 74, 119]"
"[86, 82, 90, 77, 67]","[76, 83, 61, 77, 105]"
"[91, 67, 98, 64, 83]","[70, 77, 86, 99, 71]"
"[236, 161, 31, 8, 3]","[41, 73, 101, 130, 94]"
"[10, 89, 217, 84, 8]","[93, 81, 43, 92, 99]"
"[10, 94, 236, 97, 6]","[105, 86, 59, 85, 108]"
"[200, 158, 51, 15, 8]","[63, 60, 87, 105, 117]"
"[202, 168, 48, 11, 2]","[45, 72, 98, 101, 115]"
"[82, 75, 89, 86, 76]","[70, 94, 87, 78, 79]"
"[87, 85, 83, 82, 80]","[77, 91, 91, 71, 87]"
"[219, 156, 38, 5, 2]","[54, 61, 100, 107, 98]"
"[200, 173, 36, 14, 1]","[55, 50, 96, 111, 112]"
"[215, 165, 47, 12, 5]","[57, 70, 100, 108, 109]"
"[9, 104, 217, 93, 7]","[100, 79, 45, 97, 109]"
"[213, 155, 54, 11, 5]","[60, 63, 105, 112, 98]"
"[8, 85, 195, 109, 11]","[98, 86, 51, 73, 100]"
"[65, 81, 98, 85, 85]","[93, 89, 79, 76, 77]"
"[215, 155, 45, 18, 6]","[51, 91, 102, 78, 117]"
"[191, 152, 40, 19, 1]","[53, 53, 84, 95, 118]"
"[10, 102, 181, 108, 10]","[86, 81, 61, 93, 90]"
"[78, 89, 103, 101, 79]","[96, 90, 80, 73, 111]"
"[193, 169, 42, 8, 5]","[63, 52, 93, 119, 90]"
"[84, 75, 86, 96, 101]","[89, 82, 102, 85, 84]"
"[6, 103, 219, 103, 15]","[106, 83, 56, 77, 124]"
"[7, 110, 210, 103, 11]","[127, 72, 53, 76, 113]"
"[198, 155, 33, 13, 4]","[61, 63, 86, 90, 103]"
"[84, 83, 69, 95, 102]","[81, 84, 107, 86, 75]"
"[15, 101, 216, 100, 15]","[107, 97, 58, 89, 96]"
"[7, 92, 227, 86, 5]","[107, 62, 52, 88, 108]"
"[11, 114, 201, 98, 8]","[102, 69, 56, 94, 111]"
"[10, 72, 219, 99, 12]","[104, 85, 37, 81, 105]"
"[96, 86, 72, 80, 82]","[71, 81, 98, 75, 91]"
"[6, 87, 199, 104, 14]","[88, 79, 71, 74, 98]"
"[205, 151, 40, 9, 2]","[55, 54, 95, 104, 99]"
"[7, 89, 222, 87, 11]","[93, 72, 39, 87, 125]"
"[201, 146, 46, 7, 3]","[48, 60, 84, 107, 104]"
"[84, 82, 87, 86, 64]","[83, 85, 73, 77, 85]"
"[238, 161, 33, 9, 1]","[46, 74, 110, 101, 111]"
"[77, 91, 80, 86, 99]","[96, 80, 88, 90, 79]"
"[190, 155, 48, 12, 7]","[55, 73, 103, 89, 92]"
"[81, 86, 85, 87, 77]","[71, 76, 86, 84, 99]"
"[2, 115, 212, 103, 8]","[102, 77, 60, 90, 111]"
"[86, 82, 91, 98, 93]","[87, 89, 95, 82, 97]"
"[96, 91, 95, 84, 83]","[100, 74, 102, 90, 83]"
"[83, 89, 84, 76, 81]","[77, 66, 97, 95, 78]"
"[186, 165, 47, 9, 3]","[61, 54, 87, 99, 109]"
"[11, 114, 199, 90, 13]","[111, 81, 56, 81, 98]"
"[5, 81, 214, 97, 9]","[107, 91, 54, 66, 88]"
"[91, 95, 86, 85, 83]","[71, 93, 110, 81, 85]"
"[219, 141, 48, 9, 3]","[54, 77, 97, 98, 94]"
"[7, 114, 211, 94, 8]","[112, 74, 60, 73, 115]"
"[207, 167, 38, 8, 6]","[51, 57, 87, 112, 119]"
"[12, 85, 184, 115, 12]","[104, 77, 46, 66, 115]"
"[69, 92, 94, 84, 104]","[88, 106, 88, 83, 78]"
"[13, 103, 201, 113, 9]","[104, 79, 63, 82, 111]"
"[82, 103, 94, 98, 73]","[93, 93, 78, 90, 96]"
"[87, 85, 96, 81, 93]","[101, 87, 66, 100, 88]"
"[13, 98, 214, 93, 13]","[106, 77, 40, 90, 118]"
"[5, 88, 208, 103, 3]","[102, 72, 51, 75, 107]"
"[13, 79, 213, 92, 12]","[108, 84, 57, 57, 103]"
"[98, 88, 78, 70, 93]","[73, 93, 86, 88, 87]"
"[83, 95, 76, 80, 87]","[75, 90, 91, 77, 88]"
"[211, 155, 34, 9, 5]","[52, 65, 91, 117, 89]"
"[89, 91, 80, 94, 81]","[98, 83, 94, 84, 76]"
"[87, 72, 81, 76, 91]","[83, 88, 84, 73, 79]"
"[5, 104, 217, 97, 6]","[95, 90, 51, 84, 109]"
"[69, 88, 91, 88, 92]","[101, 89, 88, 71, 79]"
"[218, 155, 46, 10, 7]","[53, 61, 90, 103, 129]"
"[78, 88, 88, 74, 73]","[82, 82, 68, 80, 89]"
"[203, 185, 39, 15, 7]","[59, 58, 106, 106, 120]"
"[88, 87, 98, 92, 78]","[87, 90, 84, 81, 101]"
"[199, 179, 46, 6, 1]","[59, 72, 98, 93, 109]"
"[13, 109, 215, 101, 10]","[111, 84, 66, 75, 112]"
"[88, 88, 73, 85, 81]","[88, 89, 79, 81, 78]"
"[86, 67, 87, 90, 94]","[91, 84, 86, 80, 83]"
"[11, 99, 207, 102, 8]","[129, 73, 41, 78, 106]"
"[79, 85, 81, 88, 90]","[76, 96, 89, 78, 84]"
"[208, 168, 50, 12, 4]","[58, 76, 92, 101, 115]"
"[90, 88, 72, 73, 83]","[80, 86, 65, 104, 71]"
"[89, 72, 112, 80, 94]","[87, 89, 90, 94, 87]"
"[205, 167, 42, 18, 4]","[58, 61, 94, 110, 113]"
"[15, 95, 192, 86, 13]","[96, 61, 48, 84, 112]"
"[72, 94, 83, 84, 80]","[90, 78, 78, 97, 70]"
"[212, 157, 40, 8, 3]","[53, 67, 106, 86, 108]"
"[95, 76, 78, 95, 92]","[106, 101, 71, 83, 75]"
"[21, 104, 210, 81, 8]","[111, 77, 56, 72, 108]"
"[77, 81, 99, 83, 83]","[87, 83, 83, 77, 93]"
"[193, 170, 53, 12, 3]","[55, 64, 92, 110, 110]"
"[100, 82, 71, 95, 99]","[94, 87, 101, 82, 83]"
"[85, 87, 79, 85, 79]","[90, 77, 75, 86, 87]"
"[8, 105, 194, 115, 17]","[101, 75, 65, 85, 113]"
"[212, 166, 42, 13, 5]","[68, 60, 98, 113, 99]"
"[219, 164, 31, 11, 2]","[46, 65, 104, 111, 101]"
"[208, 156, 30, 23, 3]","[57, 65, 116, 93, 89]"
"[193, 161, 46, 6, 0]","[50, 58, 89, 105, 104]"
"[4, 99, 215, 104, 8]","[100, 86, 62, 74, 108]"
"[6, 101, 189, 113, 8]","[94, 82, 68, 70, 103]"
"[10, 92, 202, 105, 9]","[103, 80, 56, 76, 103]"
"[215, 149, 32, 10, 6]","[56, 57, 96, 90, 113]"
"[212, 152, 41, 9, 4]","[55, 73, 97, 105, 88]"
"[195, 161, 34, 13, 4]","[60, 46, 101, 110, 90]"
"[90, 85, 91, 91, 77]","[75, 76, 95, 96, 92]"
"[83, 83, 89, 86, 84]","[74, 89, 94, 85, 83]"
"[12, 84, 213, 110, 14]","[106, 94, 52, 83, 98]"
"[5, 99, 211, 87, 6]","[105, 72, 46, 87, 98]"
"[91, 99, 73, 61, 94]","[83, 85, 95, 76, 79]"
"[186, 160, 38, 13, 3]","[53, 57, 72, 118, 100]"
"[215, 150, 35, 7, 3]","[55, 70, 80, 109, 96]"
"[84, 77, 85, 104, 97]","[75, 94, 102, 83, 93]"
"[81, 80, 86, 89, 96]","[91, 103, 88, 69, 81]"
"[103, 97, 78, 83, 83]","[78, 85, 97, 96, 88]"
"[200, 170, 42, 14, 8]","[69, 62, 108, 90, 105]"
"[17, 88, 231, 101, 9]","[101, 82, 57, 89, 117]"
"[182, 188, 42, 6, 3]","[58, 61, 89, 94, 119]"
"[100, 96, 82, 79, 92]","[89, 81, 109, 83, 87]"
"[15, 86, 191, 101, 10]","[97, 82, 56, 71, 97]"
"[100, 89, 74, 88, 92]","[90, 91, 102, 84, 76]"
"[195, 153, 40, 12, 4]","[59, 88, 68, 97, 92]"
"[196, 159, 38, 10, 1]","[43, 64, 101, 102, 94]"
"[8, 94, 214, 97, 7]","[82, 76, 61, 96, 105]"
"[5, 88, 214, 105, 8]","[111, 61, 48, 90, 110]"
"[88, 89, 96, 79, 95]","[76, 82, 89, 106, 94]"
"[186, 162, 43, 12, 2]","[58, 71, 91, 99, 86]"
"[93, 83, 96, 82, 69]","[92, 85, 72, 94, 80]"
"[73, 78, 95, 84, 80]","[79, 77, 91, 91, 72]"
"[85, 70, 84, 93, 87]","[86, 83, 96, 78, 76]"
"[7, 103, 196, 103, 11]","[84, 91, 67, 61, 117]"
"[9, 92, 218, 88, 4]","[103, 93, 45, 75, 95]"
"[92, 74, 86, 85, 75]","[87, 83, 85, 79, 78]"
"[78, 80, 80, 83, 81]","[75, 82, 74, 98, 73]"
"[76, 92, 86, 91, 76]","[66, 84, 113, 74, 84]"
"[12, 89, 238, 100, 11]","[117, 87, 42, 95, 109]"
"[9, 102, 235, 93, 9]","[101, 90, 61, 94, 102]"
"[209, 168, 43, 10, 4]","[64, 72, 100, 100, 98]"
"[9, 107, 221, 100, 5]","[105, 88, 56, 70, 123]"
"[175, 165, 47, 13, 3]","[50, 62, 90, 105, 96]"
"[199, 157, 47, 12, 5]","[74, 77, 97, 87, 85]"
"[200, 162, 53, 18, 3]","[70, 70, 92, 90, 114]"
"[11, 85, 217, 99, 14]","[104, 72, 55, 81, 114]"
"[8, 102, 235, 91, 8]","[104, 75, 55, 97, 113]"
"[92, 71, 89, 93, 68]","[86, 85, 88, 76, 78]"
"[77, 79, 78, 98, 71]","[90, 69, 87, 77, 80]"
"[13, 101, 223, 92, 15]","[108, 94, 54, 91, 97]"
"[7, 104, 212, 108, 12]","[120, 76, 67, 74, 106]"
"[12, 101, 221, 98, 13]","[108, 83, 59, 86, 109]"
"[184, 162, 44, 12, 2]","[63, 63, 98, 87, 93]"
"[88, 78, 83, 86, 73]","[83, 85, 69, 77, 94]"
"[12, 117, 198, 100, 6]","[100, 85, 54, 89, 105]"
"[10, 90, 227, 85, 5]","[97, 87, 44, 79, 110]"
"[7, 108, 211, 107, 12]","[110, 79, 52, 93, 111]"
"[103, 81, 96, 84, 82]","[93, 99, 87, 77, 90]"
"[78, 78, 85, 89, 82]","[84, 90, 69, 79, 90]"
"[218, 141, 34, 13, 6]","[51, 68, 100, 94, 99]"
"[184, 165, 46, 14, 5]","[50, 61, 109, 92, 102]"
"[97, 77, 61, 87, 110]","[84, 78, 90, 91, 89]"
"[10, 110, 207, 94, 5]","[108, 60, 52, 78, 128]"
"[88, 84, 84, 87, 101]","[98, 92, 95, 88, 71]"
"[214, 154, 43, 10, 4]","[43, 63, 95, 114, 110]"
"[195, 158, 54, 15, 7]","[63, 59, 105, 100, 102]"
"[211, 155, 46, 10, 2]","[48, 76, 96, 98, 106]"
"[82, 108, 87, 61, 99]","[98, 79, 82, 96, 82]"
"[232, 164, 40, 10, 3]","[57, 68, 104, 103, 117]"
"[75, 78, 79, 91, 92]","[86, 82, 86, 83, 78]"
"[81, 92, 83, 79, 99]","[91, 82, 87, 85, 89]"
"[83, 78, 80, 86, 75]","[90, 93, 74, 73, 72]"
"[82, 92, 89, 83, 89]","[75, 96, 92, 79, 93]"
"[5, 88, 224, 93, 9]","[101, 76, 42, 94, 106]"
"[6, 88, 224, 99, 6]","[108, 81, 47, 93, 94]"
"[218, 172, 37, 8, 5]","[64, 66, 99, 100, 111]"
"[184, 160, 57, 18, 2]","[69, 76, 87, 87, 102]"
"[10, 107, 202, 97, 5]","[121, 63, 49, 91, 97]"
"[219, 164, 35, 11, 3]","[58, 62, 83, 109, 120]"
"[83, 69, 104, 95, 77]","[79, 88, 90, 84, 87]"
"[89, 82, 79, 85, 90]","[87, 85, 90, 85, 78]"
"[90, 73, 71, 95, 85]","[77, 98, 86, 86, 67]"
"[78, 86, 100, 93, 80]","[96, 86, 89, 65, 101]"
"[95, 62, 95, 95, 90]","[91, 94, 90, 81, 81]"
"[82, 70, 94, 96, 77]","[77, 91, 89, 78, 84]"
"[208, 163, 37, 11, 1]","[45, 71, 90, 103, 111]"
"[77, 74, 98, 76, 75]","[87, 83, 73, 79, 78]"
"[196, 158, 54, 22, 2]","[55, 81, 93, 97, 106]"
"[11, 108, 206, 106, 11]","[108, 82, 64, 67, 121]"
"[212, 163, 48, 14, 6]","[67, 65, 90, 108, 113]"
"[198, 161, 38, 12, 4]","[53, 65, 87, 107, 101]"
"[96, 90, 102, 80, 80]","[85, 96, 66, 99, 102]"
"[12, 106, 220, 95, 8]","[128, 82, 33, 92, 106]"
"[216, 162, 49, 7, 5]","[58, 80, 83, 103, 115]"
"[89, 84, 87, 84, 99]","[82, 88, 87, 97, 89]"
"[226, 166, 45, 6, 6]","[68, 75, 90, 109, 107]"
"[2, 88, 224, 95, 11]","[102, 88, 50, 88, 92]"
"[13, 96, 198, 98, 13]","[107, 77, 48, 81, 105]"
"[17, 98, 196, 97, 12]","[98, 70, 63, 83, 106]"
"[88, 85, 93, 88, 81]","[89, 90, 76, 96, 84]"
"[219, 141, 47, 6, 2]","[51, 78, 96, 97, 93]"
"[75, 79, 77, 101, 93]","[91, 73, 77, 100, 84]"
"[5, 91, 233, 90, 12]","[108, 89, 53, 83, 98]"
"[197, 164, 48, 11, 4]","[54, 65, 100, 98, 107]"
"[202, 159, 43, 14, 1]","[59, 64, 102, 93, 101]"
"[95, 102, 85, 77, 83]","[90, 73, 88, 97, 94]"
"[92, 89, 77, 104, 87]","[75, 92, 88, 100, 94]"
"[5, 92, 212, 98, 7]","[113, 86, 55, 72, 88]"
"[15, 100, 182, 97, 16]","[82, 76, 56, 83, 113]"
"[68, 75, 92, 110, 82]","[92, 86, 82, 72, 95]"
"[6, 108, 213, 87, 13]","[98, 74, 65, 84, 106]"
"[6, 90, 236, 85, 9]","[116, 99, 40, 66, 105]"
"[84, 78, 81, 94, 82]","[96, 66, 100, 75, 82]"
"[221, 168, 44, 9, 0]","[49, 70, 102, 114, 107]"
"[89, 80, 84, 88, 99]","[96, 97, 63, 110, 74]"
"[86, 91, 87, 82, 99]","[85, 81, 92, 88, 99]"
"[7, 107, 211, 109, 15]","[108, 93, 54, 89, 105]"
"[217, 138, 43, 9, 3]","[44, 62, 102, 102, 100]"
"[81, 91, 88, 93, 83]","[100, 87, 83, 84, 82]"
"[82, 86, 91, 86, 87]","[77, 80, 79, 88, 108]"
"[94, 82, 84, 82, 99]","[88, 86, 104, 81, 82]"
"[84, 92, 80, 78, 77]","[76, 78, 69, 98, 90]"
"[197, 178, 39, 11, 4]","[62, 53, 115, 105, 94]"
"[87, 105, 68, 84, 84]","[82, 80, 103, 89, 74]"
"[11, 97, 213, 105, 12]","[121, 87, 48, 59, 123]"
"[215, 151, 40, 11, 1]","[54, 70, 89, 97, 108]"
"[202, 165, 53, 8, 3]","[58, 65, 98, 101, 109]"
"[5, 80, 224, 94, 8]","[108, 89, 42, 74, 98]"
"[83, 84, 82, 84, 75]","[86, 83, 87, 74, 78]"
"[88, 76, 91, 99, 74]","[93, 74, 94, 90, 77]"
"[10, 82, 211, 98, 12]","[101, 79, 53, 76, 104]"
"[186, 169, 38, 12, 2]","[44, 70, 96, 88, 109]"
"[9, 103, 203, 88, 8]","[113, 88, 43, 68, 99]"
"[202, 143, 43, 15, 5]","[63, 56, 98, 81, 110]"
"[211, 172, 54, 6, 6]","[53, 76, 107, 111, 102]"
"[202, 142, 41, 14, 4]","[44, 67, 101, 94, 97]"
"[81, 89, 84, 82, 70]","[80, 70, 82, 80, 94]"
"[10, 93, 198, 89, 10]","[112, 72, 55, 82, 79]"
"[216, 154, 37, 13, 2]","[50, 64, 100, 97, 111]"
"[201, 177, 38, 9, 2]","[65, 58, 82, 108, 114]"
"[194, 174, 34, 5, 2]","[52, 57, 105, 99, 96]"
"[12, 98, 215, 103, 10]","[121, 81, 55, 75, 106]"
"[86, 81, 98, 85, 67]","[85, 89, 68, 91, 84]"
"[71, 79, 81, 82, 88]","[80, 89, 77, 80, 75]"
"[89, 77, 94, 70, 81]","[82, 81, 83, 80, 85]"
"[207, 147, 35, 11, 1]","[51, 63, 95, 90, 102]"
"[211, 151, 53, 8, 3]","[63, 63, 96, 108, 96]"
"[9, 96, 232, 98, 11]","[122, 85, 58, 78, 103]"
"[211, 149, 37, 10, 4]","[50, 57, 102, 100, 102]"
"[12, 114, 207, 100, 13]","[105, 84, 60, 77, 120]"
"[187, 168, 33, 12, 6]","[63, 67, 88, 97, 91]"
"[219, 155, 53, 13, 5]","[67, 69, 105, 101, 103]"
"[11, 95, 223, 103, 8]","[92, 102, 51, 86, 109]"
"[191, 167, 60, 18, 6]","[64, 53, 102, 108, 115]"
"[185, 167, 49, 15, 7]","[66, 67, 96, 94, 100]"
"[199, 176, 43, 15, 5]","[57, 67, 95, 102, 117]"
"[10, 96, 210, 80, 14]","[89, 84, 51, 86, 100]"
"[7, 96, 220, 82, 9]","[126, 72, 48, 89, 79]"
"[206, 161, 36, 9, 6]","[52, 57, 99, 111, 99]"
"[5, 94, 194, 102, 10]","[99, 80, 42, 86, 98]"
"[210, 159, 46, 19, 3]","[59, 59, 92, 120, 107]"
"[227, 146, 39, 9, 11]","[47, 75, 94, 110, 106]"
"[180, 184, 44, 10, 2]","[62, 51, 110, 99, 98]"
"[209, 165, 44, 9, 6]","[47, 67, 102, 111, 106]"
"[94, 91, 97, 80, 86]","[88, 89, 88, 91, 92]"
"[101, 85, 81, 69, 93]","[71, 83, 110, 77, 88]"
"[89, 82, 89, 73, 77]","[86, 71, 86, 88, 79]"
"[6, 91, 220, 80, 7]","[97, 83, 40, 81, 103]"
"[8, 123, 222, 88, 8]","[123, 74, 64, 83, 105]"
"[9, 101, 183, 101, 7]","[93, 60, 48, 85, 115]"
"[76, 86, 89, 77, 101]","[101, 75, 92, 79, 82]"
"[224, 159, 33, 7, 2]","[49, 61, 95, 110, 110]"
"[218, 154, 43, 8, 2]","[46, 64, 100, 102, 113]"
"[102, 91, 76, 91, 72]","[83, 93, 93, 72, 91]"
"[84, 81, 91, 92, 94]","[96, 74, 96, 92, 84]"
"[7, 100, 218, 113, 8]","[97, 89, 66, 94, 100]"
"[216, 138, 48, 21, 4]","[49, 84, 102, 93, 99]"
"[216, 159, 47, 17, 4]","[65, 69, 86, 118, 105]"
"[6, 92, 221, 94, 14]","[114, 91, 41, 92, 89]"
"[96, 96, 88, 83, 85]","[92, 81, 91, 108, 76]"
"[10, 90, 202, 98, 8]","[91, 86, 48, 76, 107]"
"[97, 95, 91, 77, 83]","[89, 83, 90, 105, 76]"
"[69, 87, 94, 92, 64]","[75, 85, 68, 83, 95]"
"[75, 71, 90, 83, 82]","[104, 86, 60, 79, 72]"
"[205, 152, 65, 14, 4]","[75, 74, 94, 98, 99]"
"[192, 157, 48, 15, 3]","[50, 57, 88, 105, 115]"
"[7, 90, 237, 88, 8]","[111, 82, 52, 83, 102]"
"[203, 180, 44, 7, 5]","[62, 67, 99, 112, 99]"
"[78, 92, 89, 76, 82]","[77, 76, 74, 100, 90]"
"[99, 71, 84, 83, 78]","[65, 93, 81, 89, 87]"
"[7, 96, 234, 97, 11]","[109, 87, 53, 87, 109]"
"[85, 85, 73, 75, 83]","[75, 75, 77, 86, 88]"
"[13, 109, 201, 91, 7]","[97, 80, 53, 96, 95]"
"[206, 141, 50, 7, 7]","[53, 63, 94, 94, 107]"
"[15, 97, 208, 101, 8]","[103, 65, 57, 98, 106]"
"[87, 88, 82, 73, 74]","[74, 100, 71, 78, 81]"
"[9, 101, 219, 98, 6]","[104, 92, 53, 77, 107]"
"[201, 159, 45, 10, 3]","[54, 68, 94, 108, 94]"
"[201, 150, 39, 9, 1]","[40, 77, 85, 111, 87]"
"[222, 149, 60, 14, 0]","[59, 74, 94, 104, 114]"
"[10, 75, 213, 100, 11]","[104, 75, 46, 72, 112]"
"[217, 164, 56, 5, 6]","[54, 81, 106, 110, 97]"
"[110, 79, 79, 86, 90]","[88, 93, 99, 82, 82]"
"[84, 92, 93, 90, 74]","[88, 82, 87, 79, 97]"
"[83, 85, 91, 66, 78]","[82, 92, 71, 80, 78]"
"[6, 100, 213, 92, 10]","[93, 78, 50, 99, 101]"
"[88, 74, 75, 91, 80]","[83, 75, 92, 74, 84]"
"[5, 93, 206, 91, 6]","[112, 65, 49, 74, 101]"
"[102, 98, 84, 86, 67]","[77, 87, 86, 90, 97]"
"[3, 106, 207, 94, 3]","[99, 74, 38, 85, 117]"
"[16, 105, 188, 121, 18]","[107, 84, 69, 96, 92]"
"[9, 96, 202, 78, 15]","[98, 87, 52, 73, 90]"
"[199, 137, 47, 11, 7]","[44, 73, 75, 114, 95]"
"[210, 155, 38, 9, 2]","[56, 55, 99, 104, 100]"
"[71, 90, 75, 102, 96]","[95, 65, 85, 93, 96]"
"[11, 98, 221, 83, 11]","[109, 84, 51, 77, 103]"
"[203, 155, 49, 18, 5]","[56, 65, 95, 95, 119]"
"[7, 82, 205, 103, 9]","[86, 77, 51, 75, 117]"
"[80, 86, 84, 63, 90]","[74, 74, 71, 91, 93]"
"[102, 78, 85, 92, 83]","[75, 95, 90, 100, 80]"
"[15, 91, 209, 112, 6]","[110, 89, 57, 83, 94]"
"[91, 79, 74, 94, 72]","[83, 81, 77, 75, 94]"
"[12, 97, 219, 84, 4]","[89, 84, 49, 91, 103]"
"[6, 85, 214, 119, 11]","[117, 96, 47, 71, 104]"
"[91, 80, 88, 86, 93]","[69, 93, 106, 77, 93]"
"[5, 87, 206, 101, 9]","[89, 88, 55, 78, 98]"
"[11, 110, 182, 107, 12]","[110, 86, 66, 70, 90]"
"[8, 97, 201, 87, 9]","[98, 79, 47, 83, 95]"
"[78, 77, 103, 97, 91]","[85, 91, 89, 97, 84]"
"[8, 89, 204, 105, 7]","[100, 92, 52, 74, 95]"
"[5, 91, 222, 100, 10]","[110, 67, 49, 89, 113]"
"[10, 102, 208, 90, 4]","[111, 67, 57, 72, 107]"
"[5, 90, 200, 116, 10]","[103, 75, 58, 83, 102]"
"[7, 112, 207, 108, 9]","[104, 80, 64, 76, 119]"
"[109, 91, 88, 76, 79]","[87, 96, 86, 89, 85]"
"[4, 106, 210, 84, 5]","[108, 76, 32, 81, 112]"
"[7, 89, 219, 90, 6]","[120, 77, 44, 79, 91]"
"[92, 86, 81, 89, 83]","[82, 89, 75, 82, 103]"
"[89, 87, 77, 90, 93]","[98, 97, 80, 90, 71]"
"[90, 73, 101, 86, 90]","[82, 103, 87, 88, 80]"
"[222, 158, 48, 13, 3]","[52, 75, 103, 107, 107]"
"[81, 86, 92, 83, 92]","[83, 95, 96, 82, 78]"
"[16, 98, 186, 93, 17]","[103, 71, 62, 81, 93]"
"[6, 107, 200, 109, 22]","[93, 79, 61, 106, 105]"
"[8, 97, 221, 94, 11]","[98, 86, 47, 75, 125]"
"[92, 83, 80, 89, 81]","[77, 77, 77, 87, 107]"
"[197, 167, 42, 9, 5]","[56, 55, 113, 90, 106]"
"[213, 153, 29, 12, 5]","[47, 68, 107, 101, 89]"
"[89, 74, 89, 89, 87]","[92, 91, 95, 78, 72]"
"[205, 172, 43, 16, 4]","[55, 57, 90, 112, 126]"
"[89, 82, 76, 84, 75]","[83, 79, 79, 76, 89]"
"[209, 139, 43, 8, 7]","[41, 64, 98, 108, 95]"
"[5, 104, 215, 98, 11]","[107, 74, 61, 80, 111]"
"[7, 96, 207, 107, 20]","[110, 98, 54, 72, 103]"
"[195, 165, 49, 21, 7]","[66, 70, 90, 99, 112]"
"[13, 85, 210, 103, 9]","[101, 92, 39, 86, 102]"
"[98, 93, 92, 74, 83]","[79, 89, 89, 106, 77]"
"[82, 94, 81, 89, 97]","[85, 103, 83, 75, 97]"
"[98, 88, 80, 86, 93]","[86, 87, 107, 89, 76]"
"[72, 86, 84, 91, 81]","[85, 87, 79, 77, 86]"
"[10, 83, 206, 87, 18]","[90, 86, 56, 85, 87]"
"[10, 84, 209, 90, 9]","[105, 97, 43, 76, 81]"
"[94, 75, 77, 86, 79]","[70, 75, 86, 95, 85]"
"[8, 119, 171, 100, 9]","[103, 66, 52, 70, 116]"
"[206, 161, 59, 17, 4]","[64, 83, 93, 100, 107]"
"[95, 93, 92, 79, 86]","[96, 88, 89, 84, 88]"
"[196, 163, 33, 11, 2]","[56, 59, 85, 106, 99]"
"[72, 105, 84, 76, 71]","[79, 69, 85, 88, 87]"
"[197, 178, 56, 10, 4]","[61, 52, 120, 107, 105]"
"[89, 95, 95, 77, 87]","[83, 89, 93, 100, 78]"
"[203, 159, 32, 12, 0]","[38, 54, 94, 120, 100]"
"[10, 104, 192, 92, 22]","[111, 86, 49, 75, 99]"
"[93, 82, 74, 92, 84]","[80, 79, 86, 82, 98]"
"[202, 151, 35, 8, 4]","[61, 55, 87, 101, 96]"
"[191, 166, 54, 13, 4]","[61, 63, 94, 104, 106]"
"[74, 91, 92, 89, 103]","[91, 100, 90, 83, 85]"
"[72, 86, 83, 98, 89]","[98, 81, 75, 102, 72]"
"[77, 86, 88, 78, 84]","[80, 99, 85, 60, 89]"
"[13, 97, 207, 79, 8]","[94, 84, 59, 72, 95]"
"[9, 93, 214, 82, 7]","[98, 90, 49, 75, 93]"
"[197, 184, 41, 12, 6]","[62, 68, 107, 107, 96]"
"[8, 111, 217, 99, 5]","[102, 96, 59, 80, 103]"
"[88, 89, 87, 98, 76]","[96, 85, 79, 78, 100]"
"[12, 91, 225, 92, 10]","[115, 85, 50, 85, 95]"
"[82, 106, 73, 88, 63]","[94, 84, 78, 73, 83]"
"[94, 73, 93, 73, 92]","[85, 95, 86, 80, 79]"
"[85, 77, 64, 83, 95]","[82, 78, 74, 81, 89]"
"[5, 83, 234, 102, 3]","[91, 107, 40, 73, 116]"
"[222, 153, 55, 13, 4]","[55, 68, 98, 133, 93]"
"[193, 155, 36, 16, 5]","[61, 65, 91, 97, 91]"
"[7, 100, 200, 100, 7]","[94, 83, 52, 85, 100]"
"[10, 98, 215, 105, 7]","[95, 81, 46, 85, 128]"
"[17, 82, 206, 105, 16]","[93, 92, 55, 86, 100]"
"[64, 94, 84, 96, 78]","[93, 75, 98, 66, 84]"
"[95, 74, 85, 83, 74]","[80, 80, 83, 83, 85]"
"[87, 74, 81, 83, 90]","[76, 85, 79, 90, 85]"
"[7, 104, 216, 85, 7]","[96, 86, 38, 85, 114]"
"[210, 160, 30, 9, 5]","[45, 60, 94, 113, 102]"
"[8, 90, 243, 95, 4]","[113, 83, 41, 81, 122]"
"[10, 109, 210, 85, 15]","[103, 93, 59, 82, 92]"
"[8, 95, 216, 102, 8]","[95, 81, 56, 78, 119]"
"[8, 76, 220, 116, 10]","[79, 100, 57, 78, 116]"
"[208, 160, 50, 8, 2]","[50, 67, 106, 99, 106]"
"[9, 99, 230, 89, 9]","[99, 95, 50, 84, 108]"
"[11, 105, 222, 91, 18]","[105, 80, 54, 95, 113]"
"[2, 96, 212, 102, 8]","[90, 83, 59, 68, 120]"
"[223, 156, 40, 10, 1]","[58, 71, 96, 94, 111]"
