tgt,src
"[8, 106, 179, 99, 14]","[82, 73, 62, 71, 118]"
"[201, 149, 38, 18, 1]","[55, 67, 87, 105, 93]"
"[7, 101, 196, 88, 15]","[108, 71, 54, 90, 84]"
"[97, 91, 90, 79, 91]","[93, 86, 97, 91, 81]"
"[68, 104, 94, 95, 83]","[100, 82, 87, 74, 101]"
"[218, 147, 53, 15, 6]","[55, 77, 116, 97, 94]"
"[211, 137, 46, 8, 3]","[39, 71, 86, 100, 109]"
"[97, 93, 94, 77, 87]","[89, 89, 82, 104, 84]"
"[104, 65, 88, 85, 96]","[68, 100, 79, 104, 87]"
"[75, 77, 112, 74, 93]","[85, 74, 96, 85, 91]"
"[9, 99, 223, 90, 8]","[105, 78, 49, 86, 111]"
"[201, 167, 49, 14, 5]","[68, 59, 80, 113, 116]"
"[92, 72, 80, 87, 69]","[74, 86, 77, 78, 85]"
"[96, 96, 69, 90, 73]","[85, 75, 76, 86, 102]"
"[90, 86, 85, 75, 90]","[88, 84, 82, 97, 75]"
"[200, 148, 38, 10, 7]","[45, 67, 91, 105, 95]"
"[15, 95, 203, 95, 16]","[106, 88, 48, 75, 107]"
"[9, 107, 197, 91, 3]","[98, 81, 52, 82, 94]"
"[191, 163, 46, 10, 8]","[57, 58, 86, 120, 97]"
"[197, 178, 47, 14, 1]","[54, 75, 113, 104, 91]"
"[197, 149, 40, 10, 5]","[49, 60, 79, 99, 114]"
"[10, 115, 192, 107, 3]","[122, 74, 49, 70, 112]"
"[91, 81, 74, 92, 89]","[84, 94, 80, 95, 74]"
"[10, 82, 225, 92, 12]","[117, 66, 52, 63, 123]"
"[8, 97, 197, 113, 10]","[106, 73, 56, 87, 103]"
"[200, 148, 43, 11, 8]","[48, 78, 85, 104, 95]"
"[84, 76, 81, 86, 93]","[89, 89, 84, 81, 77]"
"[8, 102, 216, 101, 12]","[105, 76, 52, 95, 111]"
"[81, 70, 78, 79, 98]","[87, 76, 93, 74, 76]"
"[84, 81, 80, 77, 86]","[85, 82, 82, 74, 85]"
"[195, 149, 38, 18, 4]","[39, 59, 117, 96, 93]"
"[15, 99, 233, 91, 11]","[106, 82, 63, 96, 102]"
"[186, 166, 40, 5, 4]","[41, 54, 104, 100, 102]"
"[8, 80, 232, 104, 8]","[118, 73, 59, 87, 95]"
"[90, 82, 78, 103, 86]","[90, 96, 97, 64, 92]"
"[78, 99, 75, 78, 71]","[90, 85, 70, 72, 84]"
"[229, 150, 36, 13, 1]","[46, 77, 101, 94, 111]"
"[201, 160, 44, 8, 3]","[60, 62, 84, 100, 110]"
"[11, 101, 212, 102, 15]","[97, 84, 61, 89, 110]"
"[4, 100, 229, 102, 2]","[124, 93, 49, 62, 109]"
"[5, 92, 212, 100, 6]","[92, 60, 55, 103, 105]"
"[103, 94, 81, 89, 73]","[93, 87, 77, 91, 92]"
"[202, 155, 47, 13, 2]","[58, 70, 93, 99, 99]"
"[82, 85, 86, 91, 89]","[80, 94, 78, 86, 95]"
"[6, 106, 201, 104, 10]","[100, 91, 55, 85, 96]"
"[8, 116, 201, 92, 8]","[106, 77, 56, 87, 99]"
"[11, 82, 212, 88, 15]","[90, 86, 37, 77, 118]"
"[8, 97, 205, 107, 9]","[106, 68, 63, 82, 107]"
"[7, 98, 226, 99, 14]","[110, 87, 61, 81, 105]"
"[218, 142, 30, 14, 4]","[43, 70, 101, 87, 107]"
"[94, 102, 93, 83, 77]","[89, 93, 80, 100, 87]"
"[11, 108, 193, 126, 11]","[113, 87, 61, 83, 105]"
"[7, 106, 204, 97, 13]","[100, 73, 63, 80, 111]"
"[9, 96, 212, 89, 9]","[114, 77, 44, 74, 106]"
"[86, 92, 85, 95, 71]","[91, 79, 90, 89, 80]"
"[220, 134, 43, 9, 0]","[49, 75, 91, 91, 100]"
"[16, 100, 186, 110, 11]","[79, 98, 60, 84, 102]"
"[13, 97, 212, 105, 18]","[99, 90, 55, 98, 103]"
"[74, 88, 75, 88, 81]","[86, 79, 88, 64, 89]"
"[11, 118, 188, 89, 11]","[103, 80, 51, 76, 107]"
"[72, 88, 80, 74, 91]","[73, 69, 89, 86, 88]"
"[195, 146, 61, 13, 1]","[57, 67, 83, 109, 100]"
"[12, 105, 185, 101, 14]","[94, 86, 53, 67, 117]"
"[225, 138, 28, 8, 2]","[34, 61, 92, 115, 99]"
"[225, 172, 43, 5, 2]","[51, 74, 99, 121, 102]"
"[12, 103, 199, 100, 11]","[91, 81, 42, 90, 121]"
"[201, 147, 42, 16, 0]","[42, 71, 100, 96, 97]"
"[5, 86, 211, 103, 6]","[120, 78, 52, 76, 85]"
"[88, 72, 96, 83, 83]","[74, 76, 81, 102, 89]"
"[61, 89, 89, 80, 106]","[110, 80, 70, 88, 77]"
"[82, 87, 87, 90, 64]","[73, 93, 85, 69, 90]"
"[210, 159, 42, 10, 2]","[58, 70, 84, 105, 106]"
"[81, 80, 95, 72, 94]","[79, 82, 101, 79, 81]"
"[11, 106, 232, 93, 5]","[102, 81, 54, 94, 116]"
"[94, 95, 84, 88, 74]","[84, 78, 93, 87, 93]"
"[213, 181, 34, 6, 5]","[58, 62, 92, 115, 112]"
"[12, 110, 212, 102, 10]","[108, 80, 54, 94, 110]"
"[213, 161, 41, 11, 5]","[51, 72, 84, 119, 105]"
"[8, 91, 197, 113, 8]","[97, 82, 62, 70, 106]"
"[92, 82, 70, 89, 84]","[86, 79, 80, 83, 89]"
"[86, 86, 86, 88, 84]","[82, 80, 82, 98, 88]"
"[82, 81, 90, 112, 84]","[77, 85, 94, 95, 98]"
"[207, 164, 39, 9, 0]","[52, 65, 97, 96, 109]"
"[8, 78, 242, 94, 8]","[100, 71, 48, 98, 113]"
"[92, 91, 108, 68, 72]","[87, 90, 81, 91, 82]"
"[188, 168, 44, 10, 4]","[57, 58, 89, 98, 112]"
"[87, 78, 92, 79, 91]","[91, 87, 74, 88, 87]"
"[82, 102, 101, 85, 80]","[88, 94, 83, 87, 98]"
"[11, 102, 188, 95, 6]","[102, 90, 41, 55, 114]"
"[74, 89, 92, 89, 76]","[88, 86, 74, 88, 84]"
"[198, 182, 44, 18, 7]","[63, 80, 103, 97, 106]"
"[225, 146, 45, 8, 4]","[53, 62, 102, 105, 106]"
"[13, 102, 213, 85, 12]","[102, 87, 46, 80, 110]"
"[186, 163, 42, 6, 4]","[48, 67, 98, 99, 89]"
"[11, 99, 206, 98, 15]","[108, 83, 47, 83, 108]"
"[81, 77, 80, 84, 85]","[78, 76, 76, 88, 89]"
"[94, 109, 91, 73, 72]","[86, 85, 87, 84, 97]"
"[80, 70, 81, 96, 84]","[81, 100, 67, 83, 80]"
"[192, 148, 45, 21, 7]","[54, 54, 95, 104, 106]"
"[95, 93, 61, 82, 75]","[84, 71, 86, 78, 87]"
"[86, 104, 77, 80, 79]","[86, 93, 69, 80, 98]"
"[13, 105, 207, 110, 7]","[107, 80, 58, 94, 103]"
"[79, 80, 94, 79, 90]","[77, 104, 77, 93, 71]"
"[212, 144, 37, 11, 4]","[53, 62, 85, 102, 106]"
"[85, 86, 84, 83, 83]","[91, 80, 82, 91, 77]"
"[206, 168, 35, 6, 5]","[62, 66, 94, 90, 108]"
"[196, 181, 34, 12, 9]","[64, 85, 87, 96, 100]"
"[87, 78, 81, 91, 78]","[78, 89, 81, 81, 86]"
"[10, 103, 221, 83, 19]","[116, 71, 50, 106, 93]"
"[9, 109, 215, 104, 3]","[107, 68, 64, 91, 110]"
"[90, 81, 72, 82, 79]","[76, 77, 89, 82, 80]"
"[211, 156, 33, 17, 3]","[56, 72, 91, 88, 113]"
"[10, 76, 209, 100, 5]","[79, 89, 52, 87, 93]"
"[85, 94, 85, 78, 90]","[84, 88, 68, 95, 97]"
"[214, 180, 37, 7, 4]","[59, 57, 103, 110, 113]"
"[3, 96, 225, 91, 7]","[108, 72, 54, 89, 99]"
"[215, 147, 46, 7, 5]","[61, 58, 77, 108, 116]"
"[212, 158, 36, 9, 6]","[45, 59, 116, 105, 96]"
"[202, 176, 47, 16, 3]","[45, 76, 98, 119, 106]"
"[13, 94, 186, 103, 7]","[103, 81, 55, 67, 97]"
"[88, 84, 88, 77, 82]","[68, 101, 71, 89, 90]"
"[172, 185, 51, 15, 7]","[68, 68, 84, 85, 125]"
"[8, 90, 249, 93, 8]","[115, 77, 56, 87, 113]"
"[12, 98, 204, 81, 10]","[104, 78, 44, 69, 110]"
"[86, 94, 98, 89, 77]","[83, 81, 84, 82, 114]"
"[10, 86, 191, 112, 9]","[99, 78, 49, 70, 112]"
"[197, 152, 55, 17, 4]","[53, 68, 99, 107, 98]"
"[219, 176, 39, 12, 2]","[47, 72, 86, 120, 123]"
"[63, 80, 91, 99, 87]","[85, 83, 70, 88, 94]"
"[5, 102, 216, 103, 12]","[92, 79, 62, 89, 116]"
"[12, 99, 192, 95, 11]","[86, 71, 65, 91, 96]"
"[4, 92, 238, 89, 8]","[98, 96, 48, 74, 115]"
"[11, 106, 224, 93, 13]","[111, 90, 52, 77, 117]"
"[8, 88, 229, 92, 8]","[94, 91, 52, 78, 110]"
"[82, 86, 90, 97, 86]","[84, 95, 86, 85, 91]"
"[15, 94, 191, 89, 14]","[84, 83, 45, 73, 118]"
"[9, 96, 232, 104, 9]","[107, 97, 45, 92, 109]"
"[82, 64, 102, 90, 84]","[79, 90, 87, 73, 93]"
"[102, 86, 85, 82, 79]","[88, 87, 81, 79, 99]"
"[225, 157, 27, 11, 3]","[50, 68, 108, 103, 94]"
"[2, 83, 231, 95, 4]","[94, 80, 48, 89, 104]"
"[205, 158, 30, 11, 2]","[45, 64, 93, 113, 91]"
"[224, 146, 30, 13, 3]","[51, 78, 90, 106, 91]"
"[91, 80, 86, 98, 83]","[99, 83, 77, 84, 95]"
"[7, 88, 206, 90, 11]","[97, 77, 50, 73, 105]"
"[98, 77, 93, 77, 65]","[89, 84, 81, 80, 76]"
"[8, 103, 207, 92, 8]","[94, 64, 53, 84, 123]"
"[86, 98, 103, 89, 68]","[90, 88, 95, 74, 97]"
"[8, 91, 230, 88, 9]","[118, 73, 42, 92, 101]"
"[16, 106, 218, 89, 17]","[96, 98, 64, 96, 92]"
"[79, 96, 97, 80, 84]","[102, 78, 74, 103, 79]"
"[10, 105, 210, 108, 14]","[91, 86, 58, 112, 100]"
"[14, 85, 202, 95, 7]","[101, 78, 51, 76, 97]"
"[85, 74, 78, 98, 82]","[84, 73, 94, 82, 84]"
"[240, 150, 33, 11, 4]","[52, 69, 99, 90, 128]"
"[80, 76, 101, 77, 105]","[104, 91, 82, 83, 79]"
"[75, 98, 81, 72, 80]","[74, 87, 86, 81, 78]"
"[216, 159, 51, 11, 4]","[62, 62, 112, 114, 91]"
"[225, 172, 39, 5, 5]","[61, 65, 106, 109, 105]"
"[9, 81, 217, 108, 10]","[103, 82, 48, 75, 117]"
"[215, 150, 37, 11, 2]","[51, 50, 106, 110, 98]"
"[212, 139, 43, 14, 1]","[43, 63, 96, 103, 104]"
"[74, 86, 89, 82, 85]","[89, 85, 75, 84, 83]"
"[233, 136, 36, 9, 2]","[47, 76, 92, 93, 108]"
"[13, 106, 205, 81, 10]","[105, 80, 48, 71, 111]"
"[8, 106, 202, 105, 10]","[111, 86, 49, 85, 100]"
"[8, 113, 206, 95, 8]","[91, 86, 57, 85, 111]"
"[13, 95, 207, 87, 5]","[94, 79, 42, 86, 106]"
"[77, 84, 84, 84, 100]","[82, 93, 89, 83, 82]"
"[6, 92, 223, 95, 7]","[114, 67, 48, 92, 102]"
"[65, 84, 91, 73, 94]","[85, 88, 74, 82, 78]"
"[5, 107, 228, 85, 13]","[111, 83, 49, 100, 95]"
"[197, 150, 49, 12, 3]","[50, 67, 82, 105, 107]"
"[10, 92, 196, 110, 7]","[120, 82, 43, 64, 106]"
"[98, 81, 86, 68, 76]","[93, 64, 89, 82, 81]"
"[181, 166, 40, 16, 9]","[67, 56, 94, 94, 101]"
"[89, 94, 79, 88, 91]","[100, 100, 72, 90, 79]"
"[78, 89, 102, 86, 86]","[96, 87, 87, 81, 90]"
"[204, 179, 48, 11, 2]","[66, 57, 99, 103, 119]"
"[10, 102, 188, 99, 7]","[98, 87, 56, 78, 87]"
"[6, 90, 223, 112, 11]","[97, 91, 66, 76, 112]"
"[76, 84, 94, 87, 95]","[68, 102, 92, 84, 90]"
"[223, 150, 44, 10, 3]","[46, 71, 108, 98, 107]"
"[88, 90, 95, 72, 84]","[93, 97, 94, 71, 74]"
"[7, 96, 220, 87, 10]","[95, 93, 52, 86, 94]"
"[87, 75, 92, 91, 94]","[86, 99, 79, 80, 95]"
"[209, 153, 35, 6, 1]","[49, 61, 79, 105, 110]"
"[10, 109, 220, 101, 10]","[113, 87, 51, 96, 103]"
"[10, 94, 223, 100, 15]","[108, 88, 50, 74, 122]"
"[220, 171, 42, 13, 3]","[69, 79, 94, 100, 107]"
"[3, 97, 226, 82, 5]","[107, 84, 44, 76, 102]"
"[11, 110, 207, 99, 12]","[122, 84, 45, 96, 92]"
"[82, 92, 84, 68, 77]","[82, 91, 85, 84, 61]"
"[85, 78, 95, 76, 76]","[75, 105, 72, 82, 76]"
"[68, 93, 82, 82, 87]","[92, 78, 88, 89, 65]"
"[209, 155, 44, 12, 2]","[51, 73, 102, 90, 106]"
"[212, 154, 31, 4, 2]","[47, 55, 98, 98, 105]"
"[9, 87, 199, 105, 8]","[118, 62, 41, 91, 96]"
"[220, 158, 52, 15, 5]","[65, 60, 102, 106, 117]"
"[13, 93, 198, 104, 8]","[99, 89, 54, 71, 103]"
"[77, 80, 101, 92, 82]","[98, 81, 65, 100, 88]"
"[10, 104, 225, 100, 6]","[99, 85, 65, 86, 110]"
"[7, 109, 217, 102, 14]","[111, 97, 50, 89, 102]"
"[201, 159, 50, 3, 8]","[55, 63, 90, 101, 112]"
"[205, 177, 37, 11, 7]","[76, 66, 95, 112, 88]"
"[80, 92, 84, 81, 86]","[93, 86, 72, 80, 92]"
"[176, 190, 46, 15, 3]","[72, 58, 85, 100, 115]"
"[79, 87, 89, 95, 85]","[85, 85, 80, 88, 97]"
"[95, 86, 97, 83, 82]","[82, 96, 97, 94, 74]"
"[14, 99, 198, 102, 6]","[87, 90, 64, 83, 95]"
"[197, 146, 48, 10, 6]","[56, 51, 82, 115, 103]"
"[221, 149, 52, 9, 4]","[42, 68, 101, 98, 126]"
"[212, 160, 31, 12, 5]","[63, 60, 101, 102, 94]"
"[196, 152, 46, 11, 1]","[52, 63, 85, 105, 101]"
"[11, 102, 216, 98, 12]","[107, 89, 51, 84, 108]"
"[12, 70, 207, 110, 12]","[102, 79, 39, 71, 120]"
"[223, 152, 36, 12, 3]","[44, 73, 113, 94, 102]"
"[7, 104, 207, 96, 7]","[110, 78, 41, 77, 115]"
"[204, 165, 50, 19, 3]","[64, 69, 108, 91, 109]"
"[231, 172, 38, 5, 1]","[49, 66, 111, 101, 120]"
"[94, 107, 77, 82, 79]","[95, 82, 81, 82, 99]"
"[5, 123, 221, 89, 9]","[110, 85, 45, 86, 121]"
"[12, 98, 193, 91, 10]","[111, 74, 53, 78, 88]"
"[71, 70, 87, 92, 82]","[88, 80, 75, 80, 79]"
"[79, 82, 83, 72, 92]","[73, 83, 79, 96, 77]"
"[230, 125, 41, 6, 3]","[48, 77, 87, 95, 98]"
"[106, 68, 86, 86, 88]","[89, 115, 81, 84, 65]"
"[214, 155, 33, 8, 4]","[46, 74, 89, 97, 108]"
"[75, 88, 76, 87, 76]","[83, 83, 79, 69, 88]"
"[209, 156, 44, 15, 3]","[53, 76, 86, 94, 118]"
"[208, 177, 43, 16, 5]","[60, 67, 86, 127, 109]"
"[13, 112, 193, 93, 12]","[116, 76, 52, 77, 102]"
"[86, 96, 64, 85, 75]","[86, 83, 69, 81, 87]"
"[220, 153, 42, 14, 3]","[51, 83, 122, 91, 85]"
"[87, 98, 92, 92, 78]","[83, 95, 87, 79, 103]"
"[214, 171, 33, 10, 4]","[58, 62, 95, 105, 112]"
"[84, 96, 71, 87, 89]","[75, 71, 85, 106, 90]"
"[85, 89, 78, 96, 87]","[97, 93, 83, 84, 78]"
"[9, 98, 227, 79, 6]","[104, 80, 39, 94, 102]"
"[82, 92, 78, 96, 87]","[86, 88, 79, 84, 98]"
"[11, 102, 188, 127, 7]","[107, 85, 57, 79, 107]"
"[10, 91, 238, 88, 10]","[110, 98, 52, 74, 103]"
"[91, 83, 103, 73, 93]","[92, 100, 78, 97, 76]"
"[214, 166, 36, 10, 5]","[67, 60, 108, 85, 111]"
"[9, 96, 203, 103, 7]","[101, 75, 65, 77, 100]"
"[83, 100, 80, 106, 81]","[79, 100, 90, 85, 96]"
"[92, 89, 95, 84, 84]","[88, 113, 77, 81, 85]"
"[88, 79, 90, 64, 89]","[75, 83, 91, 77, 84]"
"[231, 162, 40, 12, 3]","[48, 77, 92, 114, 117]"
"[6, 88, 211, 95, 14]","[111, 84, 46, 67, 106]"
"[197, 171, 51, 11, 0]","[62, 56, 102, 98, 112]"
"[86, 73, 90, 100, 79]","[88, 91, 92, 79, 78]"
"[84, 88, 89, 67, 85]","[97, 65, 72, 100, 79]"
"[8, 91, 190, 111, 10]","[109, 74, 62, 86, 79]"
"[204, 147, 42, 5, 7]","[46, 67, 83, 103, 106]"
"[88, 69, 78, 85, 87]","[85, 88, 99, 70, 65]"
"[190, 171, 51, 16, 8]","[63, 72, 78, 107, 116]"
"[98, 81, 68, 83, 71]","[69, 91, 83, 75, 83]"
"[12, 90, 222, 73, 8]","[96, 85, 50, 85, 89]"
"[8, 101, 210, 85, 7]","[99, 75, 44, 91, 102]"
"[212, 136, 41, 9, 4]","[55, 58, 85, 102, 102]"
"[191, 169, 45, 12, 5]","[60, 65, 89, 110, 98]"
"[200, 161, 33, 12, 7]","[51, 57, 91, 101, 113]"
"[95, 94, 84, 84, 80]","[82, 79, 87, 86, 103]"
"[233, 161, 42, 3, 4]","[51, 76, 95, 121, 100]"
"[208, 154, 39, 11, 3]","[46, 68, 89, 106, 106]"
"[79, 77, 91, 77, 77]","[86, 81, 73, 79, 82]"
"[19, 87, 221, 94, 9]","[90, 103, 56, 80, 101]"
"[197, 160, 34, 8, 2]","[50, 67, 93, 97, 94]"
"[85, 65, 73, 105, 79]","[79, 89, 85, 67, 87]"
"[90, 86, 82, 88, 98]","[92, 83, 89, 92, 88]"
"[97, 88, 82, 78, 77]","[77, 80, 91, 86, 88]"
"[201, 169, 34, 8, 2]","[61, 60, 85, 108, 100]"
"[5, 99, 217, 113, 4]","[94, 90, 64, 77, 113]"
"[93, 76, 89, 85, 83]","[75, 94, 83, 95, 79]"
"[214, 133, 39, 17, 3]","[67, 79, 98, 72, 90]"
"[204, 149, 48, 8, 12]","[59, 58, 86, 109, 109]"
"[208, 172, 48, 17, 3]","[52, 61, 99, 114, 122]"
"[97, 94, 82, 82, 82]","[82, 88, 80, 97, 90]"
"[9, 84, 212, 89, 10]","[97, 90, 46, 74, 97]"
"[75, 85, 85, 83, 87]","[83, 82, 89, 80, 81]"
"[12, 99, 197, 99, 14]","[106, 75, 51, 81, 108]"
"[12, 106, 201, 103, 15]","[108, 79, 63, 81, 106]"
"[6, 73, 212, 113, 12]","[106, 79, 52, 78, 101]"
"[212, 162, 43, 13, 4]","[56, 82, 90, 100, 106]"
"[75, 71, 93, 86, 78]","[85, 67, 86, 85, 80]"
"[80, 90, 75, 92, 79]","[80, 87, 82, 82, 85]"
"[81, 90, 93, 86, 86]","[100, 79, 86, 90, 81]"
"[8, 92, 217, 91, 5]","[101, 84, 46, 85, 97]"
"[4, 92, 231, 108, 7]","[106, 107, 39, 89, 101]"
"[193, 167, 36, 9, 0]","[62, 51, 99, 88, 105]"
"[194, 169, 33, 14, 9]","[51, 71, 103, 93, 101]"
"[10, 86, 233, 99, 8]","[120, 94, 38, 87, 97]"
"[90, 83, 82, 92, 73]","[85, 76, 79, 86, 94]"
"[78, 81, 99, 89, 86]","[80, 84, 81, 83, 105]"
"[206, 154, 45, 5, 3]","[62, 56, 93, 101, 101]"
"[14, 95, 194, 103, 10]","[96, 68, 56, 78, 118]"
"[10, 111, 221, 88, 14]","[105, 99, 56, 91, 93]"
"[11, 104, 207, 102, 8]","[111, 81, 40, 80, 120]"
"[90, 101, 88, 73, 73]","[100, 84, 85, 84, 72]"
"[81, 81, 89, 70, 83]","[79, 96, 82, 67, 80]"
"[93, 76, 72, 92, 85]","[83, 87, 92, 67, 89]"
"[198, 150, 48, 15, 7]","[59, 61, 101, 107, 90]"
"[12, 93, 202, 111, 7]","[107, 75, 63, 80, 100]"
"[9, 95, 220, 97, 5]","[102, 90, 43, 90, 101]"
"[220, 164, 43, 12, 5]","[71, 75, 95, 102, 101]"
"[80, 77, 83, 91, 74]","[84, 73, 71, 87, 90]"
"[72, 77, 80, 89, 86]","[74, 82, 101, 79, 68]"
"[211, 159, 37, 16, 5]","[56, 55, 97, 113, 107]"
"[188, 162, 42, 11, 1]","[47, 74, 94, 100, 89]"
"[174, 160, 57, 9, 5]","[52, 57, 93, 106, 97]"
"[84, 80, 107, 73, 78]","[102, 83, 71, 79, 87]"
"[8, 99, 221, 86, 8]","[116, 87, 53, 79, 87]"
"[87, 79, 74, 99, 82]","[81, 103, 81, 79, 77]"
"[204, 168, 48, 8, 2]","[62, 68, 96, 105, 99]"
"[2, 97, 216, 94, 6]","[106, 83, 49, 76, 101]"
"[85, 87, 89, 71, 88]","[84, 78, 78, 86, 94]"
"[89, 79, 95, 87, 70]","[75, 88, 78, 89, 90]"
"[83, 65, 99, 88, 68]","[75, 78, 90, 80, 80]"
"[227, 160, 47, 10, 1]","[47, 64, 91, 124, 119]"
"[15, 92, 213, 87, 11]","[106, 81, 54, 81, 96]"
"[77, 89, 96, 92, 85]","[94, 78, 91, 92, 84]"
"[15, 96, 187, 116, 7]","[110, 84, 59, 65, 103]"
"[204, 159, 42, 10, 4]","[56, 74, 94, 95, 100]"
"[189, 147, 49, 10, 8]","[48, 69, 88, 103, 95]"
"[11, 100, 219, 104, 13]","[91, 97, 71, 92, 96]"
"[8, 116, 203, 85, 8]","[113, 75, 51, 85, 96]"
"[83, 85, 75, 92, 83]","[97, 78, 84, 73, 86]"
"[7, 80, 217, 112, 5]","[91, 97, 50, 83, 100]"
"[7, 106, 232, 90, 6]","[91, 103, 60, 72, 115]"
"[10, 105, 193, 92, 14]","[100, 65, 58, 92, 99]"
"[199, 149, 49, 14, 4]","[49, 73, 76, 111, 106]"
"[95, 73, 86, 90, 88]","[93, 70, 85, 89, 95]"
"[9, 97, 180, 100, 21]","[100, 84, 53, 69, 101]"
"[5, 96, 216, 108, 6]","[115, 85, 50, 90, 91]"
"[5, 91, 242, 104, 7]","[118, 94, 51, 77, 109]"
"[74, 84, 94, 95, 91]","[80, 83, 95, 80, 100]"
"[9, 100, 197, 92, 7]","[102, 65, 55, 75, 108]"
"[4, 95, 200, 96, 14]","[95, 76, 52, 77, 109]"
"[77, 94, 80, 86, 94]","[92, 83, 96, 82, 78]"
"[18, 96, 225, 97, 8]","[111, 93, 47, 85, 108]"
"[218, 170, 47, 7, 2]","[57, 71, 105, 105, 106]"
"[11, 97, 181, 109, 6]","[94, 72, 48, 79, 111]"
"[222, 151, 26, 14, 1]","[48, 65, 98, 101, 102]"
"[207, 150, 41, 11, 1]","[46, 53, 108, 103, 100]"
"[88, 80, 103, 79, 97]","[84, 82, 88, 94, 99]"
"[86, 88, 98, 84, 93]","[108, 78, 83, 102, 78]"
"[217, 178, 40, 9, 4]","[60, 62, 83, 110, 133]"
"[77, 90, 89, 80, 86]","[90, 74, 86, 87, 85]"
"[89, 75, 93, 100, 86]","[79, 94, 101, 86, 83]"
"[9, 93, 204, 100, 9]","[80, 88, 68, 63, 116]"
"[18, 93, 223, 104, 6]","[107, 88, 61, 83, 105]"
"[91, 87, 88, 92, 81]","[77, 97, 87, 89, 89]"
"[8, 100, 210, 103, 5]","[89, 75, 56, 86, 120]"
"[233, 152, 38, 10, 5]","[58, 54, 120, 106, 100]"
"[229, 159, 47, 8, 5]","[59, 67, 104, 113, 105]"
"[96, 72, 94, 85, 94]","[89, 84, 99, 90, 79]"
"[10, 93, 194, 96, 18]","[110, 84, 59, 75, 83]"
"[84, 100, 78, 92, 80]","[81, 84, 96, 80, 93]"
"[211, 145, 39, 7, 3]","[51, 59, 99, 107, 89]"
"[87, 75, 91, 90, 93]","[81, 95, 81, 95, 84]"
"[8, 85, 218, 99, 10]","[81, 85, 49, 94, 111]"
"[70, 70, 93, 84, 84]","[84, 79, 87, 71, 80]"
"[189, 170, 40, 10, 5]","[61, 72, 86, 93, 102]"
"[67, 80, 89, 90, 76]","[73, 78, 86, 84, 81]"
"[221, 136, 42, 9, 3]","[50, 54, 104, 95, 108]"
"[85, 83, 90, 74, 70]","[92, 81, 81, 70, 78]"
"[9, 96, 226, 97, 11]","[108, 85, 50, 89, 107]"
"[223, 163, 34, 11, 3]","[43, 64, 97, 118, 112]"
"[87, 92, 80, 77, 98]","[92, 73, 101, 79, 89]"
"[183, 158, 39, 19, 7]","[55, 67, 93, 94, 97]"
"[78, 71, 85, 85, 93]","[90, 80, 75, 82, 85]"
"[92, 79, 87, 79, 97]","[89, 110, 63, 96, 76]"
"[91, 86, 78, 92, 85]","[81, 82, 74, 100, 95]"
"[222, 181, 32, 10, 2]","[59, 65, 99, 103, 121]"
"[8, 93, 196, 101, 13]","[108, 83, 56, 71, 93]"
"[9, 112, 190, 101, 8]","[99, 77, 61, 76, 107]"
"[170, 179, 38, 10, 3]","[55, 54, 87, 104, 100]"
"[187, 162, 40, 10, 4]","[51, 61, 95, 97, 99]"
"[196, 169, 39, 7, 4]","[41, 69, 101, 102, 102]"
"[192, 162, 45, 4, 2]","[43, 68, 92, 104, 98]"
"[200, 156, 44, 20, 2]","[54, 73, 78, 110, 107]"
"[193, 162, 40, 9, 2]","[42, 60, 98, 104, 102]"
"[11, 99, 203, 98, 2]","[105, 80, 49, 82, 97]"
"[9, 89, 215, 100, 9]","[96, 94, 54, 71, 107]"
"[88, 86, 69, 83, 79]","[98, 82, 68, 75, 82]"
"[89, 81, 74, 90, 73]","[73, 92, 90, 66, 86]"
"[10, 93, 216, 101, 8]","[97, 79, 46, 94, 112]"
"[81, 82, 81, 96, 97]","[80, 98, 77, 89, 93]"
"[69, 98, 79, 87, 78]","[88, 84, 72, 84, 83]"
"[197, 158, 44, 20, 2]","[66, 54, 106, 96, 99]"
"[211, 146, 38, 12, 1]","[46, 62, 94, 106, 100]"
"[13, 108, 197, 108, 8]","[112, 75, 63, 85, 99]"
"[5, 103, 203, 90, 14]","[106, 78, 68, 75, 88]"
"[5, 100, 216, 97, 9]","[105, 83, 47, 78, 114]"
"[213, 167, 45, 9, 8]","[61, 69, 102, 103, 107]"
"[201, 178, 42, 8, 2]","[61, 60, 94, 103, 113]"
"[12, 113, 197, 92, 5]","[103, 74, 52, 89, 101]"
"[100, 75, 70, 81, 79]","[70, 91, 90, 75, 79]"
"[11, 123, 191, 106, 12]","[125, 76, 62, 72, 108]"
"[17, 86, 221, 104, 12]","[112, 107, 46, 77, 98]"
"[74, 75, 79, 94, 82]","[88, 83, 79, 69, 85]"
"[199, 155, 55, 12, 3]","[51, 72, 89, 98, 114]"
"[87, 83, 86, 80, 103]","[72, 85, 101, 89, 92]"
"[8, 107, 221, 99, 14]","[116, 90, 51, 92, 100]"
"[206, 150, 38, 11, 2]","[56, 67, 99, 95, 90]"
"[215, 166, 53, 11, 1]","[55, 73, 95, 109, 114]"
"[80, 87, 87, 97, 90]","[90, 107, 87, 74, 83]"
"[11, 106, 227, 88, 6]","[86, 82, 60, 91, 119]"
"[202, 168, 44, 14, 4]","[47, 73, 106, 106, 100]"
"[9, 112, 201, 82, 8]","[86, 67, 65, 83, 111]"
